isbn,book_name,cost,quantity,rating,pages,book_image_url,author_id,category_id,description,publisher_id
149534865,Bảy Thanh Hung Giản 2 - Hổ Phách Đỏ Son - Gió Cuốn Cát Bụi,230000,855.0,4.8,550,https://salt.tikicdn.com/ts/product/f6/2a/4a/41721a3b027fb7a1772e7f8dd2ef07b9.jpg,322,3,"Cuốn sách 'Bảy Thanh Hung Giản 2 - Hổ Phách Đỏ Son - Gió Cuốn Cát Bụi' mang đến một góc nhìn mới mẻ và đầy cảm hứng. Qua từng trang sách, độc giả sẽ cảm nhận được chiều sâu của tư duy và cảm xúc. Tác phẩm này không chỉ giải trí mà còn giúp người đọc chiêm nghiệm về cuộc sống. Một cuốn sách đáng đọc trong mọi thời điểm.",3
435458,Nhật Ký Thất Lạc Của Don Juan,98000,22.0,5.0,430,https://salt.tikicdn.com/media/catalog/product/i/m/img740_4.jpg,675,1,"Cuốn sách 'Nhật Ký Thất Lạc Của Don Juan' mang đến một góc nhìn mới mẻ và đầy cảm hứng. Qua từng trang sách, độc giả sẽ cảm nhận được chiều sâu của tư duy và cảm xúc. Tác phẩm này không chỉ giải trí mà còn giúp người đọc chiêm nghiệm về cuộc sống. Một cuốn sách đáng đọc trong mọi thời điểm.",4
72542509,Raw Vegan – Sức Mạnh Chữa Lành Của Thực Vật (Tặng kèm bookmark),92000,7352.0,4.8,224,https://salt.tikicdn.com/ts/product/d1/f4/50/f2574c918aac8b2f683eab558571bb06.jpg,649,3,"Cuốn sách 'Raw Vegan – Sức Mạnh Chữa Lành Của Thực Vật (Tặng kèm bookmark)' mang đến một góc nhìn mới mẻ và đầy cảm hứng. Qua từng trang sách, độc giả sẽ cảm nhận được chiều sâu của tư duy và cảm xúc. Tác phẩm này không chỉ giải trí mà còn giúp người đọc chiêm nghiệm về cuộc sống. Một cuốn sách đáng đọc trong mọi thời điểm.",2
76656767,Lincoln Ở Cõi Trung Ấm,150000,268.0,4.8,460,https://salt.tikicdn.com/ts/product/ea/91/58/c7e79ee937be3150adec7cc860b5abe4.jpg,676,1,'Lincoln Ở Cõi Trung Ấm' đưa người đọc vào một thế giới tinh tế và chân thực. Cuốn sách không chỉ kể chuyện mà còn truyền tải những giá trị sống ý nghĩa. Những ai từng trải qua thăng trầm cuộc sống sẽ thấy mình trong từng trang sách. Một tác phẩm đáng để nghiền ngẫm.,1
16082945,"Toán Học, Một Thiên Tiểu Thuyết",110000,3591.0,4.8,332,https://salt.tikicdn.com/ts/product/7c/fc/f9/a73c3862a86bea7066d1bea6d8404baf.jpg,677,3,"'Toán Học, Một Thiên Tiểu Thuyết' là một tác phẩm sâu sắc, khám phá những cung bậc cảm xúc con người. Cuốn sách đưa người đọc đến với một hành trình đầy suy ngẫm và xúc động. Với ngôn từ giản dị nhưng sâu lắng, nó chạm đến trái tim của mọi độc giả. Đây là lựa chọn tuyệt vời cho những ai đang tìm kiếm sự đồng cảm và hiểu biết.",4
106604996,Trong Mỗi Chúng Ta Đều Có Một Đứa Trẻ Cần Vỗ Về ,119000,1964.0,4.8,248,https://salt.tikicdn.com/ts/product/37/d7/31/6e6e87beef110837bd41a73abfe1b38f.jpg,5,2,'Trong Mỗi Chúng Ta Đều Có Một Đứa Trẻ Cần Vỗ Về ' đưa người đọc vào một thế giới tinh tế và chân thực. Cuốn sách không chỉ kể chuyện mà còn truyền tải những giá trị sống ý nghĩa. Những ai từng trải qua thăng trầm cuộc sống sẽ thấy mình trong từng trang sách. Một tác phẩm đáng để nghiền ngẫm.,10
148937391,Bóng đêm ký ức - trọn bộ 2 tập - Điều tra phá án - Tặng Bookmark mặt trăng độc quyền,330000,314.0,5.0,1048,https://salt.tikicdn.com/ts/product/18/b6/b2/90ea348c3345a96e1d9e5545a4446c84.png,678,1,'Bóng đêm ký ức - trọn bộ 2 tập - Điều tra phá án - Tặng Bookmark mặt trăng độc quyền' là hành trình khám phá nội tâm và thế giới xung quanh đầy thú vị. Tác phẩm chứa đựng những thông điệp ý nghĩa và chân thực. Người đọc sẽ tìm thấy sự đồng cảm trong từng câu chữ. Đây là một cuốn sách mang tính nhân văn sâu sắc.,29
67991602,Đừng Làm Việc Chăm Chỉ Hãy Làm Việc Thông Minh,165000,11221.0,4.8,492,https://salt.tikicdn.com/ts/product/07/52/e1/4b842cc231852f6c8e424b092383b0ca.jpg,679,21,"Với tựa đề 'Đừng Làm Việc Chăm Chỉ Hãy Làm Việc Thông Minh', tác phẩm gợi mở nhiều suy tư về con người và xã hội. Lối kể chuyện hấp dẫn kết hợp cùng nội dung gần gũi tạo nên một trải nghiệm đọc tuyệt vời. Đây là một lựa chọn lý tưởng cho những ai yêu thích sách giàu cảm xúc và triết lý.",14
178483666,Những Lời Giáo Huấn Của Epictetus,239000,593.0,4.8,568,https://salt.tikicdn.com/ts/product/a7/2d/1b/4c9949b15b101f61fa8cf42f05ed4490.jpg,680,16,'Những Lời Giáo Huấn Của Epictetus' đưa người đọc vào một thế giới tinh tế và chân thực. Cuốn sách không chỉ kể chuyện mà còn truyền tải những giá trị sống ý nghĩa. Những ai từng trải qua thăng trầm cuộc sống sẽ thấy mình trong từng trang sách. Một tác phẩm đáng để nghiền ngẫm.,17
199030585,Search Inside Yourself – Tìm kiếm bên trong bạn (Tái bản),149000,67.0,5.0,344,https://salt.tikicdn.com/ts/product/7e/90/12/c0a91ec408287e64e03611cc430f1318.jpg,681,15,'Search Inside Yourself – Tìm kiếm bên trong bạn (Tái bản)' đưa người đọc vào một thế giới tinh tế và chân thực. Cuốn sách không chỉ kể chuyện mà còn truyền tải những giá trị sống ý nghĩa. Những ai từng trải qua thăng trầm cuộc sống sẽ thấy mình trong từng trang sách. Một tác phẩm đáng để nghiền ngẫm.,13
3640421,Đắc Nhân Tâm - Bản Dịch Gốc Từ Nguyễn Hiến Lê (Tặng Kèm Audio Book),90000,14144.0,4.7,450,https://salt.tikicdn.com/ts/product/a6/2f/20/83f66c5bf50fa3a2390a0796b2bde62b.jpg,91,2,"Với tựa đề 'Đắc Nhân Tâm - Bản Dịch Gốc Từ Nguyễn Hiến Lê (Tặng Kèm Audio Book)', tác phẩm gợi mở nhiều suy tư về con người và xã hội. Lối kể chuyện hấp dẫn kết hợp cùng nội dung gần gũi tạo nên một trải nghiệm đọc tuyệt vời. Đây là một lựa chọn lý tưởng cho những ai yêu thích sách giàu cảm xúc và triết lý.",4
76776247,Hà Nội Bảo Thế Là Thường (Bìa Mềm)(Tản Văn),108000,316.0,5.0,272,https://salt.tikicdn.com/ts/product/f4/6b/a2/f3aad5c11836c54ad0a98383ef7162cc.jpg,374,5,"'Hà Nội Bảo Thế Là Thường (Bìa Mềm)(Tản Văn)' là một tác phẩm sâu sắc, khám phá những cung bậc cảm xúc con người. Cuốn sách đưa người đọc đến với một hành trình đầy suy ngẫm và xúc động. Với ngôn từ giản dị nhưng sâu lắng, nó chạm đến trái tim của mọi độc giả. Đây là lựa chọn tuyệt vời cho những ai đang tìm kiếm sự đồng cảm và hiểu biết.",1
186286180,Ngôi Trường Mọi Khi (Tái Bản 2022),43000,118.0,4.7,244,https://salt.tikicdn.com/ts/product/c2/6e/01/792407c3f09efd624467ce1dfc510626.jpg,122,5,"'Ngôi Trường Mọi Khi (Tái Bản 2022)' là một tác phẩm sâu sắc, khám phá những cung bậc cảm xúc con người. Cuốn sách đưa người đọc đến với một hành trình đầy suy ngẫm và xúc động. Với ngôn từ giản dị nhưng sâu lắng, nó chạm đến trái tim của mọi độc giả. Đây là lựa chọn tuyệt vời cho những ai đang tìm kiếm sự đồng cảm và hiểu biết.",9
95289208,Người Bà Tài Giỏi Vùng Saga,128000,1789.0,5.0,216,https://salt.tikicdn.com/ts/product/7d/09/b8/8f02cdbc986a5b1efe1fcfdbab15374d.jpg,95,16,'Người Bà Tài Giỏi Vùng Saga' đưa người đọc vào một thế giới tinh tế và chân thực. Cuốn sách không chỉ kể chuyện mà còn truyền tải những giá trị sống ý nghĩa. Những ai từng trải qua thăng trầm cuộc sống sẽ thấy mình trong từng trang sách. Một tác phẩm đáng để nghiền ngẫm.,10
75996801,Charlie Và Nhà Máy Sô Cô La (Tái Bản 2021),60000,852.0,5.0,224,https://salt.tikicdn.com/ts/product/2a/76/68/0f52d19dc168e7ef9e61ccd78917be1b.jpg,682,3,"Cuốn sách 'Charlie Và Nhà Máy Sô Cô La (Tái Bản 2021)' mang đến một góc nhìn mới mẻ và đầy cảm hứng. Qua từng trang sách, độc giả sẽ cảm nhận được chiều sâu của tư duy và cảm xúc. Tác phẩm này không chỉ giải trí mà còn giúp người đọc chiêm nghiệm về cuộc sống. Một cuốn sách đáng đọc trong mọi thời điểm.",15
43859629,Người giàu nhất thành Babylon - phiên bản đầy đủ thêm 2 chương mới,80000,2362.0,4.8,168,https://salt.tikicdn.com/ts/product/32/4d/76/05fc366a59ad85b52ac9a468a814c53c.png,683,15,"'Người giàu nhất thành Babylon - phiên bản đầy đủ thêm 2 chương mới' là một tác phẩm sâu sắc, khám phá những cung bậc cảm xúc con người. Cuốn sách đưa người đọc đến với một hành trình đầy suy ngẫm và xúc động. Với ngôn từ giản dị nhưng sâu lắng, nó chạm đến trái tim của mọi độc giả. Đây là lựa chọn tuyệt vời cho những ai đang tìm kiếm sự đồng cảm và hiểu biết.",4
109322300,"Combo 8 cuốn Ehon Kỹ năng sống: Bon và Gia đình, Bạn bè",198635,1853.0,4.8,,https://salt.tikicdn.com/ts/product/87/c3/28/cf8f850bdfa0bc1cbd479fcf4a1f3a92.jpg,5,3,"Cuốn sách 'Combo 8 cuốn Ehon Kỹ năng sống: Bon và Gia đình, Bạn bè' mang đến một góc nhìn mới mẻ và đầy cảm hứng. Qua từng trang sách, độc giả sẽ cảm nhận được chiều sâu của tư duy và cảm xúc. Tác phẩm này không chỉ giải trí mà còn giúp người đọc chiêm nghiệm về cuộc sống. Một cuốn sách đáng đọc trong mọi thời điểm.",3
102381212,Triết Học - Tất Cả Những Điều Cần Biết Để Thông Thạo Bộ Môn Này,309000,304.0,4.6,256,https://salt.tikicdn.com/ts/product/17/34/e7/3c557937cc3f7f559baa57bde29e7279.jpg,684,3,"Với tựa đề 'Triết Học - Tất Cả Những Điều Cần Biết Để Thông Thạo Bộ Môn Này', tác phẩm gợi mở nhiều suy tư về con người và xã hội. Lối kể chuyện hấp dẫn kết hợp cùng nội dung gần gũi tạo nên một trải nghiệm đọc tuyệt vời. Đây là một lựa chọn lý tưởng cho những ai yêu thích sách giàu cảm xúc và triết lý.",2
168367080,Thông Não Ielts Reading Cùng Linear,499000,427.0,4.7,207,https://salt.tikicdn.com/ts/product/79/2b/2d/b641601bd9f676ea832f07bd9f97dba9.jpg,685,20,'Thông Não Ielts Reading Cùng Linear' là hành trình khám phá nội tâm và thế giới xung quanh đầy thú vị. Tác phẩm chứa đựng những thông điệp ý nghĩa và chân thực. Người đọc sẽ tìm thấy sự đồng cảm trong từng câu chữ. Đây là một cuốn sách mang tính nhân văn sâu sắc.,5
63516905,Boxset 4 Cuốn: Cá Voi Đêm Bão Và Những Câu Chuyện Khác…,200000,366.0,5.0,128,https://salt.tikicdn.com/ts/product/a4/36/0b/06a57bd9a40b8a17c215a86d0a62418e.jpg,686,3,"Với tựa đề 'Boxset 4 Cuốn: Cá Voi Đêm Bão Và Những Câu Chuyện Khác…', tác phẩm gợi mở nhiều suy tư về con người và xã hội. Lối kể chuyện hấp dẫn kết hợp cùng nội dung gần gũi tạo nên một trải nghiệm đọc tuyệt vời. Đây là một lựa chọn lý tưởng cho những ai yêu thích sách giàu cảm xúc và triết lý.",15
202450671,Hội Chứng Tuổi Thanh Xuân – Tập 8,105000,119.0,5.0,344,https://salt.tikicdn.com/ts/product/b7/50/2c/e228e8b40fc5cccf3a02900df6ea4ffc.jpg,687,3,'Hội Chứng Tuổi Thanh Xuân – Tập 8' là hành trình khám phá nội tâm và thế giới xung quanh đầy thú vị. Tác phẩm chứa đựng những thông điệp ý nghĩa và chân thực. Người đọc sẽ tìm thấy sự đồng cảm trong từng câu chữ. Đây là một cuốn sách mang tính nhân văn sâu sắc.,15
4705253,Kinh Địa Tạng,29000,2659.0,5.0,160,https://salt.tikicdn.com/media/catalog/producttmp/f5/f4/66/646727e80692270721b490b0d69f79f3.jpg,688,3,"Cuốn sách 'Kinh Địa Tạng' mang đến một góc nhìn mới mẻ và đầy cảm hứng. Qua từng trang sách, độc giả sẽ cảm nhận được chiều sâu của tư duy và cảm xúc. Tác phẩm này không chỉ giải trí mà còn giúp người đọc chiêm nghiệm về cuộc sống. Một cuốn sách đáng đọc trong mọi thời điểm.",14
80141527,Hackers IELTS Basic- Reading,219000,885.0,4.8,404,https://salt.tikicdn.com/ts/product/72/1d/65/6f6a3657c0742f21f4a6c814d6e062aa.jpg,384,20,"Với tựa đề 'Hackers IELTS Basic- Reading', tác phẩm gợi mở nhiều suy tư về con người và xã hội. Lối kể chuyện hấp dẫn kết hợp cùng nội dung gần gũi tạo nên một trải nghiệm đọc tuyệt vời. Đây là một lựa chọn lý tưởng cho những ai yêu thích sách giàu cảm xúc và triết lý.",2
138107483,Binh Pháp Tôn Tử Dành Cho Phái Đẹp (Tái Bản),148000,273.0,5.0,108,https://salt.tikicdn.com/ts/product/39/29/ba/3922cf3af4772202819a9b0d1c9733c1.jpg,689,2,'Binh Pháp Tôn Tử Dành Cho Phái Đẹp (Tái Bản)' đưa người đọc vào một thế giới tinh tế và chân thực. Cuốn sách không chỉ kể chuyện mà còn truyền tải những giá trị sống ý nghĩa. Những ai từng trải qua thăng trầm cuộc sống sẽ thấy mình trong từng trang sách. Một tác phẩm đáng để nghiền ngẫm.,11
162140236,Go Green Hành Tinh Nhựa,75000,11.0,0.0,48,https://salt.tikicdn.com/ts/product/84/e3/3d/70142625ed1b62a3cb2b0142c6a2bbab.jpg,690,3,"'Go Green Hành Tinh Nhựa' là một tác phẩm sâu sắc, khám phá những cung bậc cảm xúc con người. Cuốn sách đưa người đọc đến với một hành trình đầy suy ngẫm và xúc động. Với ngôn từ giản dị nhưng sâu lắng, nó chạm đến trái tim của mọi độc giả. Đây là lựa chọn tuyệt vời cho những ai đang tìm kiếm sự đồng cảm và hiểu biết.",5
997535,Gọi Em Bằng Tên Anh - Call Me By Your Name,98000,8782.0,4.8,316,https://salt.tikicdn.com/ts/product/ff/39/73/9a7f8067305ffc76b46b699d98bcab0e.jpg,691,1,"Với tựa đề 'Gọi Em Bằng Tên Anh - Call Me By Your Name', tác phẩm gợi mở nhiều suy tư về con người và xã hội. Lối kể chuyện hấp dẫn kết hợp cùng nội dung gần gũi tạo nên một trải nghiệm đọc tuyệt vời. Đây là một lựa chọn lý tưởng cho những ai yêu thích sách giàu cảm xúc và triết lý.",4
52691750,Tự Do Đầu Tiên & Cuối Cùng,178000,1333.0,5.0,436,https://salt.tikicdn.com/media/catalog/producttmp/da/ae/8c/b89b0d48fbfcb64db88ce461a683b335.jpg,692,16,"Với tựa đề 'Tự Do Đầu Tiên & Cuối Cùng', tác phẩm gợi mở nhiều suy tư về con người và xã hội. Lối kể chuyện hấp dẫn kết hợp cùng nội dung gần gũi tạo nên một trải nghiệm đọc tuyệt vời. Đây là một lựa chọn lý tưởng cho những ai yêu thích sách giàu cảm xúc và triết lý.",7
37411897,Sách Đen - Bộ Công Cụ Của Phụ Nữ Thành Đạt,79000,6872.0,4.7,148,https://salt.tikicdn.com/ts/product/bd/12/18/9b373144a630d650e38325e7127a6349.jpg,693,2,"Cuốn sách 'Sách Đen - Bộ Công Cụ Của Phụ Nữ Thành Đạt' mang đến một góc nhìn mới mẻ và đầy cảm hứng. Qua từng trang sách, độc giả sẽ cảm nhận được chiều sâu của tư duy và cảm xúc. Tác phẩm này không chỉ giải trí mà còn giúp người đọc chiêm nghiệm về cuộc sống. Một cuốn sách đáng đọc trong mọi thời điểm.",4
185445037,Dưới Hiên Nhà Bà Già Đọc Boyslove - 1,58000,1837.0,5.0,146,https://salt.tikicdn.com/ts/product/09/b9/61/16c7e69eb2484e0dfc8f5b38a2483f27.jpg,234,3,'Dưới Hiên Nhà Bà Già Đọc Boyslove - 1' đưa người đọc vào một thế giới tinh tế và chân thực. Cuốn sách không chỉ kể chuyện mà còn truyền tải những giá trị sống ý nghĩa. Những ai từng trải qua thăng trầm cuộc sống sẽ thấy mình trong từng trang sách. Một tác phẩm đáng để nghiền ngẫm.,3
200634069,"Dear, Darling - Bản Tặng Kèm Chữ Ký Tác Giả",88000,66.0,4.5,200,https://salt.tikicdn.com/ts/product/38/ec/65/bc015dc382409fb7e96f80805978c4f5.jpg,64,5,"'Dear, Darling - Bản Tặng Kèm Chữ Ký Tác Giả' đưa người đọc vào một thế giới tinh tế và chân thực. Cuốn sách không chỉ kể chuyện mà còn truyền tải những giá trị sống ý nghĩa. Những ai từng trải qua thăng trầm cuộc sống sẽ thấy mình trong từng trang sách. Một tác phẩm đáng để nghiền ngẫm.",12
139979522,Ăn Dặm Kiểu Nhật (Tái Bản),189000,1036.0,5.0,176,https://salt.tikicdn.com/ts/product/1b/fa/e5/bef82f4d139dbea5102fe70a24bdb0d0.jpg,694,3,"'Ăn Dặm Kiểu Nhật (Tái Bản)' là một tác phẩm sâu sắc, khám phá những cung bậc cảm xúc con người. Cuốn sách đưa người đọc đến với một hành trình đầy suy ngẫm và xúc động. Với ngôn từ giản dị nhưng sâu lắng, nó chạm đến trái tim của mọi độc giả. Đây là lựa chọn tuyệt vời cho những ai đang tìm kiếm sự đồng cảm và hiểu biết.",13
626886,Những Tấm Lòng Cao Cả,80000,9337.0,4.8,143,https://salt.tikicdn.com/media/catalog/product/n/h/nhung-tam-long-cao-ca--1-.u5131.d20170427.t090916.815347.jpg,603,4,'Những Tấm Lòng Cao Cả' đưa người đọc vào một thế giới tinh tế và chân thực. Cuốn sách không chỉ kể chuyện mà còn truyền tải những giá trị sống ý nghĩa. Những ai từng trải qua thăng trầm cuộc sống sẽ thấy mình trong từng trang sách. Một tác phẩm đáng để nghiền ngẫm.,4
34340291,Não Bộ Kể Gì Về Bạn,149000,5424.0,4.7,292,https://salt.tikicdn.com/ts/product/17/e6/0d/3f5bc9780bae75a3e435024f3c039415.jpg,695,2,'Não Bộ Kể Gì Về Bạn' đưa người đọc vào một thế giới tinh tế và chân thực. Cuốn sách không chỉ kể chuyện mà còn truyền tải những giá trị sống ý nghĩa. Những ai từng trải qua thăng trầm cuộc sống sẽ thấy mình trong từng trang sách. Một tác phẩm đáng để nghiền ngẫm.,4
48592472,Combo Truyện Tranh Song Ngữ Việt - Anh Cho Bé (12 Tập),180000,10695.0,4.8,,https://salt.tikicdn.com/ts/product/95/96/0e/ba09a3f89d09449d64a53e91bf9dc042.jpg,696,3,'Combo Truyện Tranh Song Ngữ Việt - Anh Cho Bé (12 Tập)' là hành trình khám phá nội tâm và thế giới xung quanh đầy thú vị. Tác phẩm chứa đựng những thông điệp ý nghĩa và chân thực. Người đọc sẽ tìm thấy sự đồng cảm trong từng câu chữ. Đây là một cuốn sách mang tính nhân văn sâu sắc.,6
162140222,Tết Ở Làng Địa Ngục,169000,774.0,4.8,544,https://salt.tikicdn.com/ts/product/69/2c/57/9d96bec7a87b33daf7fae7a717f2058c.jpg,697,1,"'Tết Ở Làng Địa Ngục' là một tác phẩm sâu sắc, khám phá những cung bậc cảm xúc con người. Cuốn sách đưa người đọc đến với một hành trình đầy suy ngẫm và xúc động. Với ngôn từ giản dị nhưng sâu lắng, nó chạm đến trái tim của mọi độc giả. Đây là lựa chọn tuyệt vời cho những ai đang tìm kiếm sự đồng cảm và hiểu biết.",10
90888310,Lũ Trẻ Hư Nhất Quả Đất 2,185000,1065.0,5.0,286,https://salt.tikicdn.com/ts/product/c0/55/f6/3f765c642daec58a9d36e67d2e01887d.jpg,117,3,'Lũ Trẻ Hư Nhất Quả Đất 2' là hành trình khám phá nội tâm và thế giới xung quanh đầy thú vị. Tác phẩm chứa đựng những thông điệp ý nghĩa và chân thực. Người đọc sẽ tìm thấy sự đồng cảm trong từng câu chữ. Đây là một cuốn sách mang tính nhân văn sâu sắc.,1
157054862,Tâm Lý Học Thành Công (Tái Bản),199000,339.0,4.8,480,https://salt.tikicdn.com/ts/product/26/ff/60/9a1b184955050e5080bab5e524214cfb.jpg,698,3,"Cuốn sách 'Tâm Lý Học Thành Công (Tái Bản)' mang đến một góc nhìn mới mẻ và đầy cảm hứng. Qua từng trang sách, độc giả sẽ cảm nhận được chiều sâu của tư duy và cảm xúc. Tác phẩm này không chỉ giải trí mà còn giúp người đọc chiêm nghiệm về cuộc sống. Một cuốn sách đáng đọc trong mọi thời điểm.",13
198728079,Vivre Card - Thẻ Dữ Liệu Nhân Vật One Piece Booster Pack - Thợ Đóng Tàu Hàng Đầu Thế Giới! Galleyla-Company!!,25000,204.0,5.0,,https://salt.tikicdn.com/ts/product/0d/38/59/564844fc0630020ea538f006562f2994.jpg,5,3,'Vivre Card - Thẻ Dữ Liệu Nhân Vật One Piece Booster Pack - Thợ Đóng Tàu Hàng Đầu Thế Giới! Galleyla-Company!!' đưa người đọc vào một thế giới tinh tế và chân thực. Cuốn sách không chỉ kể chuyện mà còn truyền tải những giá trị sống ý nghĩa. Những ai từng trải qua thăng trầm cuộc sống sẽ thấy mình trong từng trang sách. Một tác phẩm đáng để nghiền ngẫm.,15
1404169,Thư Gửi Từ Miến Điện,92000,4.0,5.0,248,https://salt.tikicdn.com/ts/product/10/6e/d3/b999083f9c93fe0793a56e3ce47bc6a5.jpg,699,1,'Thư Gửi Từ Miến Điện' đưa người đọc vào một thế giới tinh tế và chân thực. Cuốn sách không chỉ kể chuyện mà còn truyền tải những giá trị sống ý nghĩa. Những ai từng trải qua thăng trầm cuộc sống sẽ thấy mình trong từng trang sách. Một tác phẩm đáng để nghiền ngẫm.,4
201562338,"Không Sao Mà, Chúng Ta Rồi Sẽ Ổn",98000,229.0,5.0,200,https://salt.tikicdn.com/ts/product/bc/bd/52/d9902fe2dc0ec2acc3a86d816c8f6c9a.jpg,700,3,"'Không Sao Mà, Chúng Ta Rồi Sẽ Ổn' là hành trình khám phá nội tâm và thế giới xung quanh đầy thú vị. Tác phẩm chứa đựng những thông điệp ý nghĩa và chân thực. Người đọc sẽ tìm thấy sự đồng cảm trong từng câu chữ. Đây là một cuốn sách mang tính nhân văn sâu sắc.",8
200997680,Sách - J. Krishnamurti Đôi Điều Cần Suy Ngẫm - First News,188000,35.0,5.0,368,https://salt.tikicdn.com/ts/product/41/94/af/06582c0069149a05324fdeea97965ea9.png,701,2,"Với tựa đề 'Sách - J. Krishnamurti Đôi Điều Cần Suy Ngẫm - First News', tác phẩm gợi mở nhiều suy tư về con người và xã hội. Lối kể chuyện hấp dẫn kết hợp cùng nội dung gần gũi tạo nên một trải nghiệm đọc tuyệt vời. Đây là một lựa chọn lý tưởng cho những ai yêu thích sách giàu cảm xúc và triết lý.",29
196849395,"Gửi Em, Người Bất Tử - Tập 2 (Tái Bản 2022)",30000,251.0,5.0,,https://salt.tikicdn.com/ts/product/7d/63/53/a4606631ed9d9968d60de808c040d2a3.jpg,205,3,"'Gửi Em, Người Bất Tử - Tập 2 (Tái Bản 2022)' là một tác phẩm sâu sắc, khám phá những cung bậc cảm xúc con người. Cuốn sách đưa người đọc đến với một hành trình đầy suy ngẫm và xúc động. Với ngôn từ giản dị nhưng sâu lắng, nó chạm đến trái tim của mọi độc giả. Đây là lựa chọn tuyệt vời cho những ai đang tìm kiếm sự đồng cảm và hiểu biết.",9
100384412,Vô Cùng Tàn Nhẫn Vô Cùng Yêu Thương (Tái Bản),189000,917.0,4.8,516,https://salt.tikicdn.com/ts/product/c4/b4/69/fdb3cc581ed7b96d7a2e99a6bf68dc58.jpg,702,3,"'Vô Cùng Tàn Nhẫn Vô Cùng Yêu Thương (Tái Bản)' là một tác phẩm sâu sắc, khám phá những cung bậc cảm xúc con người. Cuốn sách đưa người đọc đến với một hành trình đầy suy ngẫm và xúc động. Với ngôn từ giản dị nhưng sâu lắng, nó chạm đến trái tim của mọi độc giả. Đây là lựa chọn tuyệt vời cho những ai đang tìm kiếm sự đồng cảm và hiểu biết.",5
49249526,Thiết Kế Cuộc Đời Thịnh Vượng - Design a Prosperous Life,299000,15571.0,5.0,352,https://salt.tikicdn.com/ts/product/c5/aa/28/e40f59ddb3d1daf3e4cb3e3c10f3156f.jpg,703,2,'Thiết Kế Cuộc Đời Thịnh Vượng - Design a Prosperous Life' là hành trình khám phá nội tâm và thế giới xung quanh đầy thú vị. Tác phẩm chứa đựng những thông điệp ý nghĩa và chân thực. Người đọc sẽ tìm thấy sự đồng cảm trong từng câu chữ. Đây là một cuốn sách mang tính nhân văn sâu sắc.,2
196849400,"Gửi Em, Người Bất Tử - Tập 5 (Tái Bản 2022)",30000,222.0,5.0,,https://salt.tikicdn.com/ts/product/79/31/1e/3daf07ebce2d20d94198a410b13196ee.jpg,205,3,"Với tựa đề 'Gửi Em, Người Bất Tử - Tập 5 (Tái Bản 2022)', tác phẩm gợi mở nhiều suy tư về con người và xã hội. Lối kể chuyện hấp dẫn kết hợp cùng nội dung gần gũi tạo nên một trải nghiệm đọc tuyệt vời. Đây là một lựa chọn lý tưởng cho những ai yêu thích sách giàu cảm xúc và triết lý.",9
27962195,Ehon Thông Minh Cho Trẻ Mẫu Giáo - Kẹt Xe Lâu Quá,52000,1.0,0.0,38,https://salt.tikicdn.com/ts/product/80/18/c0/e8546455ed0d111e82e9078763163c33.jpg,704,3,"Cuốn sách 'Ehon Thông Minh Cho Trẻ Mẫu Giáo - Kẹt Xe Lâu Quá' mang đến một góc nhìn mới mẻ và đầy cảm hứng. Qua từng trang sách, độc giả sẽ cảm nhận được chiều sâu của tư duy và cảm xúc. Tác phẩm này không chỉ giải trí mà còn giúp người đọc chiêm nghiệm về cuộc sống. Một cuốn sách đáng đọc trong mọi thời điểm.",2
545625,Làm Quen Thống Kê Học Qua Biếm Họa,89000,1198.0,4.6,225,https://salt.tikicdn.com/media/catalog/product/t/h/thong ke hoc.u547.d20160919.t140024.895624.png,705,7,'Làm Quen Thống Kê Học Qua Biếm Họa' đưa người đọc vào một thế giới tinh tế và chân thực. Cuốn sách không chỉ kể chuyện mà còn truyền tải những giá trị sống ý nghĩa. Những ai từng trải qua thăng trầm cuộc sống sẽ thấy mình trong từng trang sách. Một tác phẩm đáng để nghiền ngẫm.,4
9490657,Hệ thống giao dịch Ichimoku Charts - Ichimoku Kinko Clouds  (Phiên bản sách năm 2018),330000,8401.0,4.6,376,https://salt.tikicdn.com/ts/product/4b/16/1c/96c729fbdbca9b6ed3fa9bc9bba5c174.jpg,706,12,"Cuốn sách 'Hệ thống giao dịch Ichimoku Charts - Ichimoku Kinko Clouds  (Phiên bản sách năm 2018)' mang đến một góc nhìn mới mẻ và đầy cảm hứng. Qua từng trang sách, độc giả sẽ cảm nhận được chiều sâu của tư duy và cảm xúc. Tác phẩm này không chỉ giải trí mà còn giúp người đọc chiêm nghiệm về cuộc sống. Một cuốn sách đáng đọc trong mọi thời điểm.",2
3152291,Hướng Dẫn Giao Dịch Theo Sóng Elliott,369000,4497.0,4.8,378,https://salt.tikicdn.com/ts/product/84/48/43/c93a2cabecd678a4e7c5296a03a2b9bf.jpg,5,12,"'Hướng Dẫn Giao Dịch Theo Sóng Elliott' là một tác phẩm sâu sắc, khám phá những cung bậc cảm xúc con người. Cuốn sách đưa người đọc đến với một hành trình đầy suy ngẫm và xúc động. Với ngôn từ giản dị nhưng sâu lắng, nó chạm đến trái tim của mọi độc giả. Đây là lựa chọn tuyệt vời cho những ai đang tìm kiếm sự đồng cảm và hiểu biết.",2
